,name
10317,pole of insula
10318,periallocortex
10319,central tendon
10320,lacrimal gland
10321,male body wall
10322,lingual artery
10323,falx cerebelli
10324,rotator muscle
10325,vertebral vein
10326,tendon of knee
10327,left sartorius
10328,gerdy tubercle
10329,lateral lacuna
10330,ileocaecal lip
10331,occipital bone
10332,fusiform gyrus
10333,head of radius
10334,lacrimal ducts
10335,ligament organ
10336,abducens nerve
10337,lacrimal nerve
10338,anal sphincter
10339,metopic suture
10340,vesical fascia
10341,left pectineus
10342,lobe of thymus
10343,mucosa of nose
10344,point of skull
10345,wall of ureter
10346,pulp of finger
10347,adrenal region
10348,sagittal plane
10349,saccular nerve
10350,right field H1
10351,right field H2
10352,fascia of head
10353,cervical nerve
10354,left hemiliver
10355,foramen magnum
10356,hepatic lobule
10357,left neocortex
10358,longus capitis
10359,orbital muscle
10360,submental vein
10361,secondary duct
10362,oral vestibule
10363,extremity vein
10364,labium majorum
10365,stomach bubble
10366,right gracilis
10367,lumen of ileum
10368,trapezoid body
10369,open epiphysis
10370,tympanic canal
10371,gastric fundus
10372,glenoid labrum
10373,Gantzer muscle
10374,bronchial vein
10375,wall of vagina
10376,zone of tongue
10377,recto-uterinus
10378,premolar tooth
10379,plantar fascia
10380,radius of lens
10381,salivary gland
10382,pubic tubercle
10383,tibial plafond
10384,opisthocranion
10385,patella proper
10386,lateral sulcus
10387,visceral space
10388,rima glottidis
10389,femoral artery
10390,chorda tympani
10391,thalamic tract
10392,multiple plane
10393,joint of spine
10394,epidural space
10395,ciliary plicae
10396,axillary nerve
10397,basilar artery
10398,perineal nerve
10399,gyrus of brain
10400,membrane organ
10401,vorticose vein
10402,jejunal artery
10403,left plantaris
10404,hook of hamate
10405,vocal ligament
10406,head of stapes
10407,scalene muscle
10408,left subiculum
10409,uterine margin
10410,ansa subclavia
10411,omental taenia
10412,subtalar joint
10413,spine of helix
10414,zone of stapes
10415,cuneiform bone
10416,meningeal vein
10417,rectal ampulla
10418,glenoid cavity
10419,left ventricle
10420,adductor canal
10421,back of thorax
10422,floor of orbit
10423,coronal suture
10424,adipose tissue
10425,space of thigh
10426,apex of insula
10427,mental foramen
10428,rectovesicalis
10429,sigmoid artery
10430,thoracic nerve
10431,middle abdomen
10432,zygomatic arch
10433,terminal ileum
10434,tympanic nerve
10435,right thalamus
10436,zone of rectum
10437,tendinous cuff
10438,pleural recess
10439,wall of rectum
10440,segment of leg
10441,ovarian cortex
10442,abdomen proper
10443,root of tongue
10444,calcarine spur
10445,posterior arch
10446,tegmen tympani
10447,zona spongiosa
10448,rhinencephalon
10449,cochlear nerve
10450,space of orbit
10451,bursa of elbow
10452,wall of uterus
10453,neck of fibula
10454,head of fibula
10455,sulcus sclerae
10456,thoracic spine
10457,hepatic artery
10458,duodenal gland
10459,nervous system
10460,terminal aorta
10461,triceps tendon
10462,peritoneal sac
10463,right anconeus
10464,palatine raphe
10465,bulbar urethra
10466,foramen caecum
10467,deltoid muscle
10468,ethmoidal vein
10469,occipital lobe
10470,shaft of tibia
10471,lesser omentum
10472,lumen of colon
10473,dorsum of nose
10474,azygos fissure
10475,parotid plexus
10476,orbital cortex
10477,pontine artery
10478,lobar bronchus
10479,lumbar rotator
10480,inferior fovea
10481,muscle of neck
10482,fossa of incus
10483,tibial plateau
10484,vocalis muscle
10485,pectineal line
10486,subpubic angle
10487,gastric cardia
10488,crown of tooth
10489,central lobule
10490,set of ovaries
10491,sphenoid sinus
10492,zone of spleen
10493,vaginal fascia
10494,set of viscera
10495,carotid sulcus
10496,labium minorum
10497,umbilical cord
10498,adrenal artery
10499,synovial joint
10500,uterine adnexa
10501,gracile lobule
10502,occipital pole
10503,left supinator
10504,left claustrum
10505,insular artery
10506,utricular duct
10507,cardiac region
10508,umbilical fold
10509,risoris muscle
10510,gonadal artery
10511,straight gyrus
10512,levator costae
10513,incisive canal
10514,head of soleus
10515,lingual septum
10516,lateral recess
10517,thoracic aorta
10518,axial skeleton
10519,tuber cinereum
10520,sphenoid strut
10521,pes hippocampi
10522,portion of fat
10523,region of hand
10524,inguinal canal
10525,forceps major
10526,pelvic fascia
10527,fold of incus
10528,vein of uncus
10529,tectal lamina
10530,parasubiculum
10531,male pudendum
10532,hyaloid canal
10533,terminal vein
10534,vidian artery
10535,cerebral vein
10536,zone of nerve
10537,duodenal bulb
10538,angular gyrus
10539,tragal lamina
10540,left hip bone
10541,cusp of tooth
10542,thyroid gland
10543,optic foramen
10544,lunate sulcus
10545,nerve rootlet
10546,space of neck
10547,ureteral fold
10548,median artery
10549,metencephalon
10550,renal pedicle
10551,vascular tree
10552,spiral limbus
10553,diagonal band
10554,saccular duct
10555,trunk of vein
10556,wall of cecum
10557,central plane
10558,cerebral crus
10559,sesamoid bone
10560,duodenal fold
10561,zone of tibia
10562,lacrimal vein
10563,left field H1
10564,post elements
10565,iliococcygeus
10566,zone of talus
10567,set of glands
10568,jugular fossa
10569,sacral groove
10570,wall of space
10571,cervical ribs
10572,right tapetum
10573,laminae albae
10574,medullary ray
10575,vagal trigone
10576,wall of heart
10577,sacral hiatus
10578,perirenal fat
10579,sella turcica
10580,ileal papilla
10581,left field H2
10582,costal pleura
10583,fibular bursa
10584,otic ganglion
10585,basal ganglia
10586,phrenic nerve
10587,pubovesicalis
10588,body of organ
10589,lumbar plexus
10590,nuclei raphae
10591,elderly adult
10592,buccal artery
10593,lumbar artery
10594,left thalamus
10595,female thorax
10596,distal tendon
10597,body of penis
10598,axillary vein
10599,sacral plexus
10600,part of tooth
10601,carotid sinus
10602,zone of vomer
10603,lacrimal lake
10604,pes anserinus
10605,parietal vein
10606,wernicke area
10607,mucoid tissue
10608,spiral sulcus
10609,neck of organ
10610,right putamen
10611,lateral plica
10612,pelvic outlet
10613,incisive bone
10614,cephalic vein
10615,preoptic area
10616,colic flexure
10617,venous plexus
10618,wall of organ
10619,anoperinealis
10620,body of incus
10621,carotid space
10622,temporal lobe
10623,skin of thigh
10624,head of femur
10625,organ cluster
10626,right patella
10627,pelvis proper
10628,cranial nerve
10629,porta Hepatis
10630,left gracilis
10631,lamina affixa
10632,renal pyramid
10633,joint capsule
10634,incisor tooth
10635,main bronchus
10636,petrosal vein
10637,femoral fossa
10638,bursa of knee
10639,muscle of arm
10640,tail of helix
10641,hypochondrium
10642,left pulvinar
10643,soleus muscle
10644,Cowpers gland
10645,oblique plane
10646,female breast
10647,systemic vein
10648,zone of pubis
10649,right fabella
10650,nasal opening
10651,hemidiaphragm
10652,sigmoid sinus
10653,lacrimal fold
10654,breast tissue
10655,crus of helix
10656,oblique sinus
10657,sigmoid colon
10658,parotid gland
10659,pleural space
10660,great vessels
10661,wall of ileum
10662,muscle of leg
10663,zone of aorta
10664,posterior rib
10665,tarsal tunnel
10666,pararenal fat
10667,synovial fold
10668,apex of uncus
10669,rhinal sulcus
10670,upstream duct
10671,scala tympani
10672,brachial vein
10673,thenar muscle
10674,bursa of hand
10675,area postrema
10676,lacrimal bone
10677,ileocolic lip
10678,forceps minor
10679,jugular spine
10680,orbital gyrus
10681,palatine bone
10682,mouth to anus
10683,fascia of leg
10684,folds of iris
10685,ovarian fossa
10686,cymba conchae
10687,taenia libera
10688,upper abdomen
10689,facial artery
10690,pubococcygeus
10691,apex of heart
10692,lobe of liver
10693,ingested food
10694,alveolar arch
10695,seminal ducts
10696,carpal tunnel
10697,right field H
10698,nasal conduit
10699,temporal pole
10700,duplex kidney
10701,areolar gland
10702,root of tooth
10703,parietal bone
10704,lobular organ
10705,crural fascia
10706,organ segment
10707,head of organ
10708,portal lobule
10709,levator plate
10710,skin of ankle
10711,left clavicle
10712,venous system
10713,roof of orbit
10714,diploic space
10715,ethmoid sinus
10716,peroneal vein
10717,set of organs
10718,lower abdomen
10719,adrenal gland
10720,root of penis
10721,nuchal fascia
10722,zone of liver
10723,emissary vein
10724,left anconeus
10725,rectal fascia
10726,jugular nerve
10727,mid lung zone
10728,paraflocculus
10729,fibrous joint
10730,tympanic cell
10731,gastric canal
10732,synchondrosis
10733,Colles fascia
10734,thoracic duct
10735,loop of Henle
10736,tympanic body
10737,pyloric canal
10738,ischial spine
10739,tympanic ring
10740,medial sulcus
10741,hyaloid fossa
10742,ischial bursa
10743,axillary ribs
10744,cochlear duct
10745,pelvic girdle
10746,flexor muscle
10747,alar ligament
10748,radial artery
10749,Gartners duct
10750,foramen ovale
10751,spinal region
10752,breast proper
10753,brodmann area
10754,lingual gyrus
10755,zone of ileum
10756,frontal nerve
10757,sphenoid bone
10758,pelvic cavity
10759,femoral canal
10760,renal segment
10761,vitreous body
10762,celiac artery
10763,left acromion
10764,coronal plane
10765,imaging plane
10766,set of nerves
10767,joint of hand
10768,parietal lobe
10769,bones of head
10770,cecal bascule
10771,corpus luteum
10772,sciatic nerve
10773,zone of ovary
10774,wall of orbit
10775,wall of colon
10776,male perineum
10777,preputial sac
10778,lingual nerve
10779,muscle of ear
10780,space of knee
10781,body of pubis
10782,sinus tympani
10783,frontal sinus
10784,zone of ilium
10785,tendon of arm
10786,right scapula
10787,pial filament
10788,fascia of arm
10789,right deltoid
10790,parotid space
10791,apical pleura
10792,tunica intima
10793,visual system
10794,urinary tract
10795,female pelvis
10796,left amygdala
10797,organ chamber
10798,biceps anchor
10799,carotid canal
10800,zone of heart
10801,aqueous humor
10802,telencephalon
10803,femoral nerve
10804,tracheal vein
10805,foot or ankle
10806,cystic plexus
10807,back of trunk
10808,dome of liver
10809,neck of tooth
10810,pectoral vein
10811,tympanic vein
10812,zone of femur
10813,tendon sheath
10814,dorsum sellae
10815,cystic artery
10816,pars compacta
10817,ulnar styloid
10818,set of joints
10819,temporal bone
10820,colonic gland
10821,right humerus
10822,facial canal
10823,limb of body
10824,right nipple
10825,brain region
10826,scleral vein
10827,muscle organ
10828,set of ducts
10829,crista galli
10830,skin of knee
10831,splenic vein
10832,longus colli
10833,compact bone
10834,right area X
10835,zona incerta
10836,hepatic vein
10837,lobe of lung
10838,olivary body
10839,adrenal vein
10840,mobile joint
10841,renal lobule
10842,allothalamus
10843,psoas fascia
10844,femoral vein
10845,lumbar nerve
10846,organ region
10847,buccal nerve
10848,diencephalon
10849,oral opening
10850,second digit
10851,cell group F
10852,frontal bone
10853,uterine tube
10854,hypotympanum
10855,lingual vein
10856,limbic gyrus
10857,gastric acid
10858,discal plane
10859,splenic pulp
10860,round window
10861,semispinalis
10862,right testis
10863,left deltoid
10864,nasal cavity
10865,fossa ovalis
10866,hypothalamus
10867,parotid vein
10868,mitral valve
10869,macula densa
10870,cell group Y
10871,uterine horn
10872,portal triad
10873,set of cells
10874,cecum proper
10875,root of nose
10876,set of hairs
10877,apex of lung
10878,tubal tonsil
10879,puborectalis
10880,uncal artery
10881,undersurface
10882,pineal nerve
10883,ciliary body
10884,canine tooth
10885,plantar arch
10886,blood vessel
10887,lateral mass
10888,insular vein
10889,pineal gland
10890,fascia organ
10891,linea aspera
10892,heart border
10893,ethmoid bone
10894,left field H
10895,right radius
10896,radial notch
10897,sacral nerve
10898,mesoappendix
10899,synovial sac
10900,cell group L
10901,muscle layer
10902,iliac fascia
10903,iliocostalis
10904,dorsal elbow
10905,vas deferens
10906,medial elbow
10907,sulcus tubae
10908,renal tubule
10909,median nerve
10910,verumontanum
10911,single plane
10912,facial nerve
10913,dural artery
10914,osseous neck
10915,right fibula
10916,bursa of hip
10917,ileal artery
10918,left tapetum
10919,organ cavity
10920,aortic valve
10921,left putamen
10922,diploic vein
10923,vessel layer
10924,coronal vein
10925,spinal nerve
10926,nerve plexus
10927,mesotympanum
10928,rotator cuff
10929,progesterone
10930,vidian canal
10931,male abdomen
10932,muscle belly
10933,frontal pole
10934,spinal canal
10935,arch of foot
10936,falx cerebri
10937,sigmoid vein
10938,set of teeth
10939,fourth digit
10940,biliary tree
10941,male urethra
10942,head of ulna
10943,right atrium
10944,femoral neck
10945,jejunal vein
10946,index finger
10947,female trunk
10948,left fabella
10949,mental nerve
10950,liver stroma
10951,ulnar artery
10952,presubiculum
10953,small finger
10954,right cuneus
10955,skin of foot
10956,quad cistern
10957,pelvic inlet
10958,infundibulum
10959,cardiac vein
10960,left scapula
10961,optic chiasm
10962,tibial nerve
10963,right kidney
10964,cell group Z
10965,basis pontis
10966,hypogastrium
10967,frontal vein
10968,frontal lobe
10969,trunk proper
10970,organ system
10971,lacrimal sac
10972,ciliary vein
10973,oral conduit
10974,osseous head
10975,nasal septum
10976,rectal gland
10977,zone of vein
10978,lobar artery
10979,left patella
10980,right soleus
10981,sacral canal
10982,external ear
10983,lumbar spine
10984,splenic cord
10985,joint recess
10986,ovarian vein
10987,basilic vein
10988,thigh proper
10989,metathalamus
10990,interstitium
10991,renal fascia
10992,supraglottis
10993,great vessel
10994,tarsal canal
10995,right insula
10996,renal artery
10997,cardiac size
10998,pontine vein
10999,angular vein
11000,conus artery
11001,cell group X
11002,danger space
11003,renal column
11004,right areola
11005,sacral cornu
11006,pelvic floor
11007,ulnar tunnel
11008,skin of limb
11009,renal pelvis
11010,right ureter
11011,hemithoraces
11012,spiral organ
11013,tissue space
11014,psoas muscle
11015,radial nerve
11016,set of veins
11017,left humerus
11018,tectal plate
11019,proisocortex
11020,male pelvis
11021,spinal vein
11022,small joint
11023,cardiac pad
11024,hypopharynx
11025,iliac fossa
11026,os trigonum
11027,media layer
11028,fatty layer
11029,helicotrema
11030,left radius
11031,pleural sac
11032,cystic vein
11033,soleal line
11034,nasal gland
11035,bone region
11036,t11 segment
11037,tarsal bone
11038,1-2 muscles
11039,endometrium
11040,thymic vein
11041,left testis
11042,arbor vitae
11043,endocardium
11044,paracolpium
11045,oval window
11046,left ureter
11047,outer gland
11048,set of ribs
11049,solid organ
11050,optic nerve
11051,vocal cords
11052,sulcus tali
11053,iliac spine
11054,organ crest
11055,aponeurosis
11056,false lumen
11057,right ovary
11058,lumbar vein
11059,pubic crest
11060,nerve trunk
11061,left kidney
11062,scala media
11063,wrist joint
11064,epigastrium
11065,pericardium
11066,septal vein
11067,ora serrata
11068,ring finger
11069,calcar avis
11070,female back
11071,left nipple
11072,leptomeninx
11073,body cavity
11074,ala of nose
11075,obese adult
11076,nerve fiber
11077,cecal caput
11078,left fibula
11079,musculature
11080,tip of nose
11081,major joint
11082,greater sac
11083,ulnar nerve
11084,levator ani
11085,single duct
11086,axial plane
11087,alar fascia
11088,syndesmosis
11089,left soleus
11090,isothalamus
11091,radial vein
11092,right femur
11093,renal crest
11094,taenia coli
11095,longissimus
11096,mesometrium
11097,middle lobe
11098,upper trunk
11099,set of jaws
11100,conjunctiva
11101,ankle joint
11102,archicortex
11103,hippocampus
11104,cystic duct
11105,pelvic brim
11106,optic canal
11107,left atrium
11108,limb region
11109,aortic arch
11110,body proper
11111,set of toes
11112,bone marrow
11113,body region
11114,left areola
